Fri Aug 23 10:06:10 CST 2013
Timestamp, DB min, DB max, DB current, DB used, Core Threads, Active Threads, Queue Tasks, Completed Tasks, Sessions, NIO Read, NIO Written, Queued NIO events, Queues NIO writes
1377237818878,5,25,6,0,17,0,0,2606,1,1319,9,0,0
1377237823879,5,25,6,0,17,0,0,2606,1,1319,9,0,0
1377237828878,5,25,6,0,17,0,0,2606,1,1319,9,0,0
1377237833878,5,25,6,0,17,0,0,2606,1,1319,9,0,0
1377237838878,5,25,6,0,17,0,0,2606,1,1319,9,0,0
1377237843878,5,25,6,0,17,0,0,2608,1,1320,9,0,0
1377237848878,5,25,6,0,17,0,0,2608,1,1320,9,0,0
1377237853878,5,25,6,0,17,0,0,2608,1,1320,9,0,0
1377237858878,5,25,6,0,17,0,0,2608,1,1320,9,0,0
1377237863878,5,25,6,0,17,0,0,2608,1,1320,9,0,0
1377237868878,5,25,6,0,17,0,0,2608,1,1320,9,0,0
1377237873878,5,25,6,0,17,0,0,2610,1,1321,9,0,0
1377237878878,5,25,6,0,17,0,0,2611,1,1322,9,0,0
1377237883878,5,25,6,0,17,0,0,2612,1,1322,9,0,0
1377237888878,5,25,6,0,17,0,0,2612,1,1322,9,0,0
1377237893878,5,25,6,0,17,0,0,2612,1,1322,9,0,0
1377237898878,5,25,6,0,17,0,0,2612,1,1322,9,0,0
1377237903878,5,25,6,0,17,0,0,2614,1,1323,9,0,0
1377237908878,5,25,6,0,17,0,0,2614,1,1323,9,0,0
1377237913878,5,25,6,0,17,0,0,2614,1,1323,9,0,0
1377237918878,5,25,6,0,17,0,0,2614,1,1323,9,0,0
1377237923878,5,25,6,0,17,0,0,2614,1,1323,9,0,0
1377237928878,5,25,6,0,17,0,0,2614,1,1323,9,0,0
1377237933879,5,25,6,0,17,0,0,2616,1,1323,9,0,0
1377237938878,5,25,6,0,17,0,0,2616,1,1324,9,0,0
1377237943878,5,25,6,0,17,0,0,2616,1,1324,9,0,0
1377237948878,5,25,6,0,17,0,0,2616,1,1324,9,0,0
